‚s‚n‚o‚h‚w,,,,,,,
Date,Time,Open,High,Low,Close,Volume,OI
2021-12-16,00:00:00, 2006.55, 2014.43, 1999.73, 2013.08, 0.00, 0.00
2021-12-15,00:00:00, 1971.25, 1988.74, 1971.25, 1984.10, 0.00, 0.00
2021-12-14,00:00:00, 1976.67, 1985.20, 1966.82, 1973.81, 0.00, 0.00
2021-12-13,00:00:00, 1991.47, 1993.44, 1976.82, 1978.13, 0.00, 0.00
2021-12-10,00:00:00, 1986.57, 1993.27, 1973.06, 1975.48, 0.00, 0.00
2021-12-09,00:00:00, 2001.06, 2005.53, 1990.79, 1990.79, 0.00, 0.00
2021-12-08,00:00:00, 2006.18, 2008.64, 1994.51, 2002.24, 0.00, 0.00
2021-12-07,00:00:00, 1962.09, 1995.22, 1952.63, 1989.85, 0.00, 0.00
2021-12-06,00:00:00, 1961.38, 1963.24, 1941.89, 1947.54, 0.00, 0.00
2021-12-03,00:00:00, 1935.00, 1957.86, 1927.36, 1957.86, 0.00, 0.00
2021-12-02,00:00:00, 1924.34, 1939.91, 1921.44, 1926.37, 0.00, 0.00
2021-12-01,00:00:00, 1930.88, 1946.01, 1914.93, 1936.74, 0.00, 0.00
2021-11-30,00:00:00, 1969.75, 1978.44, 1928.35, 1928.35, 0.00, 0.00
2021-11-29,00:00:00, 1954.99, 1978.82, 1944.95, 1948.48, 0.00, 0.00
2021-11-26,00:00:00, 2015.55, 2015.77, 1976.72, 1984.98, 0.00, 0.00
2021-11-25,00:00:00, 2027.13, 2031.96, 2024.79, 2025.69, 0.00, 0.00
2021-11-24,00:00:00, 2039.46, 2047.62, 2015.23, 2019.12, 0.00, 0.00
2021-11-22,00:00:00, 2036.28, 2044.99, 2029.69, 2042.82, 0.00, 0.00
2021-11-19,00:00:00, 2034.87, 2046.12, 2033.49, 2044.53, 0.00, 0.00
2021-11-18,00:00:00, 2032.97, 2044.82, 2024.38, 2035.52, 0.00, 0.00
2021-11-17,00:00:00, 2055.57, 2055.80, 2037.61, 2038.34, 0.00, 0.00
2021-11-16,00:00:00, 2050.24, 2062.81, 2046.87, 2050.83, 0.00, 0.00
2021-11-15,00:00:00, 2052.72, 2057.89, 2045.25, 2048.52, 0.00, 0.00
2021-11-12,00:00:00, 2023.97, 2046.03, 2023.97, 2040.60, 0.00, 0.00
2021-11-11,00:00:00, 2006.60, 2019.42, 2004.89, 2014.30, 0.00, 0.00
2021-11-10,00:00:00, 2017.67, 2021.61, 2006.50, 2007.96, 0.00, 0.00
2021-11-09,00:00:00, 2040.85, 2048.76, 2018.32, 2018.77, 0.00, 0.00
2021-11-08,00:00:00, 2048.99, 2049.18, 2034.80, 2035.22, 0.00, 0.00
2021-11-05,00:00:00, 2053.32, 2053.32, 2033.33, 2041.42, 0.00, 0.00
2021-11-04,00:00:00, 2049.41, 2055.56, 2043.92, 2055.56, 0.00, 0.00
2021-11-02,00:00:00, 2036.20, 2041.79, 2028.27, 2031.67, 0.00, 0.00
2021-11-01,00:00:00, 2027.27, 2044.81, 2022.50, 2044.72, 0.00, 0.00
2021-10-29,00:00:00, 1999.88, 2005.23, 1979.93, 2001.18, 0.00, 0.00
2021-10-28,00:00:00, 2001.35, 2006.08, 1987.88, 1999.66, 0.00, 0.00
2021-10-27,00:00:00, 2016.71, 2020.43, 2005.35, 2013.81, 0.00, 0.00
2021-10-26,00:00:00, 2013.73, 2023.86, 2009.25, 2018.40, 0.00, 0.00
2021-10-25,00:00:00, 1989.45, 2004.07, 1989.07, 1995.42, 0.00, 0.00
2021-10-22,00:00:00, 1992.02, 2012.92, 1989.62, 2002.23, 0.00, 0.00
2021-10-21,00:00:00, 2022.97, 2025.90, 2000.67, 2000.81, 0.00, 0.00
2021-10-20,00:00:00, 2037.18, 2041.71, 2026.16, 2027.67, 0.00, 0.00
2021-10-19,00:00:00, 2023.20, 2029.40, 2018.10, 2026.57, 0.00, 0.00
2021-10-18,00:00:00, 2028.43, 2028.64, 2014.48, 2019.23, 0.00, 0.00
2021-10-15,00:00:00, 2005.45, 2024.22, 2001.89, 2023.93, 0.00, 0.00
2021-10-14,00:00:00, 1974.37, 1987.12, 1972.17, 1986.97, 0.00, 0.00
2021-10-13,00:00:00, 1978.18, 1988.18, 1971.96, 1973.83, 0.00, 0.00
2021-10-12,00:00:00, 1993.69, 1995.09, 1979.58, 1982.68, 0.00, 0.00
2021-10-11,00:00:00, 1963.37, 1996.58, 1960.57, 1996.58, 0.00, 0.00
2021-10-08,00:00:00, 1964.16, 1978.43, 1961.85, 1961.85, 0.00, 0.00
2021-10-07,00:00:00, 1947.07, 1958.83, 1937.33, 1939.62, 0.00, 0.00
2021-10-06,00:00:00, 1962.20, 1978.19, 1927.66, 1941.91, 0.00, 0.00
2021-10-05,00:00:00, 1954.33, 1958.36, 1928.45, 1947.75, 0.00, 0.00
2021-10-04,00:00:00, 2006.67, 2006.97, 1966.97, 1973.92, 0.00, 0.00
2021-10-01,00:00:00, 2010.40, 2020.57, 1982.20, 1986.31, 0.00, 0.00
2021-09-30,00:00:00, 2040.00, 2041.82, 2023.60, 2030.16, 0.00, 0.00
2021-09-29,00:00:00, 2040.91, 2044.06, 2019.80, 2038.29, 0.00, 0.00
2021-09-28,00:00:00, 2083.25, 2084.26, 2062.90, 2081.77, 0.00, 0.00
2021-09-27,00:00:00, 2097.34, 2105.37, 2086.31, 2087.74, 0.00, 0.00
2021-09-24,00:00:00, 2076.39, 2091.50, 2075.07, 2090.75, 0.00, 0.00
2021-09-22,00:00:00, 2057.78, 2061.00, 2043.55, 2043.55, 0.00, 0.00
2021-09-21,00:00:00, 2065.03, 2073.87, 2052.31, 2064.55, 0.00, 0.00
2021-09-17,00:00:00, 2090.31, 2102.93, 2085.57, 2100.17, 0.00, 0.00
2021-09-16,00:00:00, 2101.79, 2103.29, 2080.94, 2090.16, 0.00, 0.00
2021-09-15,00:00:00, 2101.38, 2103.57, 2088.92, 2096.39, 0.00, 0.00
2021-09-14,00:00:00, 2105.79, 2120.18, 2103.02, 2118.87, 0.00, 0.00
2021-09-13,00:00:00, 2084.71, 2097.71, 2079.87, 2097.71, 0.00, 0.00
2021-09-10,00:00:00, 2066.88, 2091.65, 2066.88, 2091.65, 0.00, 0.00
2021-09-09,00:00:00, 2065.58, 2075.28, 2060.43, 2064.93, 0.00, 0.00
2021-09-08,00:00:00, 2058.69, 2079.61, 2057.58, 2079.61, 0.00, 0.00
2021-09-07,00:00:00, 2056.45, 2071.28, 2054.44, 2063.38, 0.00, 0.00
2021-09-06,00:00:00, 2034.22, 2042.82, 2033.25, 2041.22, 0.00, 0.00
2021-09-03,00:00:00, 1988.58, 2018.57, 1987.48, 2015.45, 0.00, 0.00
2021-09-02,00:00:00, 1981.53, 1987.45, 1973.66, 1983.57, 0.00, 0.00
2021-09-01,00:00:00, 1965.74, 1982.49, 1965.54, 1980.79, 0.00, 0.00
2021-08-31,00:00:00, 1943.43, 1968.63, 1937.84, 1960.70, 0.00, 0.00
2021-08-30,00:00:00, 1943.51, 1950.14, 1937.66, 1950.14, 0.00, 0.00
2021-08-27,00:00:00, 1926.08, 1930.12, 1919.50, 1928.77, 0.00, 0.00
2021-08-26,00:00:00, 1939.42, 1940.45, 1930.85, 1935.35, 0.00, 0.00
2021-08-25,00:00:00, 1937.92, 1946.92, 1933.80, 1935.66, 0.00, 0.00
2021-08-24,00:00:00, 1925.21, 1938.06, 1925.21, 1934.20, 0.00, 0.00
2021-08-23,00:00:00, 1897.91, 1918.57, 1897.91, 1915.14, 0.00, 0.00
2021-08-20,00:00:00, 1893.30, 1903.54, 1877.38, 1880.68, 0.00, 0.00
2021-08-19,00:00:00, 1911.33, 1915.11, 1896.68, 1897.19, 0.00, 0.00
2021-08-18,00:00:00, 1915.91, 1931.37, 1910.86, 1923.97, 0.00, 0.00
2021-08-17,00:00:00, 1932.37, 1935.83, 1915.63, 1915.63, 0.00, 0.00
2021-08-16,00:00:00, 1945.86, 1948.08, 1921.07, 1924.98, 0.00, 0.00
2021-08-13,00:00:00, 1955.83, 1960.41, 1953.44, 1956.39, 0.00, 0.00
2021-08-12,00:00:00, 1962.84, 1970.38, 1952.63, 1953.55, 0.00, 0.00
2021-08-11,00:00:00, 1947.28, 1956.20, 1946.32, 1954.08, 0.00, 0.00
2021-08-10,00:00:00, 1933.69, 1950.63, 1932.10, 1936.28, 0.00, 0.00
2021-08-06,00:00:00, 1927.63, 1932.47, 1923.43, 1929.34, 0.00, 0.00
2021-08-05,00:00:00, 1917.66, 1928.98, 1917.66, 1928.98, 0.00, 0.00
2021-08-04,00:00:00, 1928.73, 1930.60, 1918.58, 1921.43, 0.00, 0.00
2021-08-03,00:00:00, 1928.58, 1936.38, 1922.53, 1931.14, 0.00, 0.00
2021-08-02,00:00:00, 1917.65, 1942.08, 1917.61, 1940.05, 0.00, 0.00
2021-07-30,00:00:00, 1922.19, 1924.62, 1900.86, 1901.08, 0.00, 0.00
2021-07-29,00:00:00, 1928.19, 1931.49, 1921.73, 1927.43, 0.00, 0.00
2021-07-28,00:00:00, 1922.18, 1931.96, 1913.42, 1919.65, 0.00, 0.00
2021-07-27,00:00:00, 1934.18, 1940.91, 1932.03, 1938.04, 0.00, 0.00
2021-07-26,00:00:00, 1933.90, 1937.59, 1922.28, 1925.62, 0.00, 0.00
2021-07-21,00:00:00, 1913.33, 1924.64, 1899.84, 1904.41, 0.00, 0.00
2021-07-20,00:00:00, 1886.42, 1899.00, 1883.86, 1888.89, 0.00, 0.00
2021-07-19,00:00:00, 1912.85, 1917.91, 1900.00, 1907.13, 0.00, 0.00
2021-07-16,00:00:00, 1930.11, 1942.69, 1925.74, 1932.19, 0.00, 0.00
2021-07-15,00:00:00, 1958.67, 1960.62, 1937.73, 1939.61, 0.00, 0.00
2021-07-14,00:00:00, 1955.33, 1970.01, 1954.99, 1963.16, 0.00, 0.00
2021-07-13,00:00:00, 1964.17, 1973.35, 1962.82, 1967.64, 0.00, 0.00
2021-07-12,00:00:00, 1943.33, 1955.54, 1942.71, 1953.33, 0.00, 0.00
2021-07-09,00:00:00, 1897.80, 1916.55, 1881.01, 1912.38, 0.00, 0.00
2021-07-08,00:00:00, 1934.68, 1937.37, 1920.32, 1920.32, 0.00, 0.00
2021-07-07,00:00:00, 1933.31, 1944.46, 1926.61, 1937.68, 0.00, 0.00
2021-07-06,00:00:00, 1955.39, 1960.21, 1948.84, 1954.50, 0.00, 0.00
2021-07-05,00:00:00, 1950.19, 1952.20, 1943.90, 1948.99, 0.00, 0.00
2021-07-02,00:00:00, 1945.23, 1958.47, 1943.99, 1956.31, 0.00, 0.00
2021-07-01,00:00:00, 1949.20, 1949.31, 1934.26, 1939.21, 0.00, 0.00
2021-06-30,00:00:00, 1956.36, 1960.37, 1943.57, 1943.57, 0.00, 0.00
2021-06-29,00:00:00, 1952.43, 1953.95, 1942.72, 1949.48, 0.00, 0.00
2021-06-28,00:00:00, 1969.23, 1969.67, 1961.53, 1965.67, 0.00, 0.00
2021-06-25,00:00:00, 1963.85, 1965.32, 1955.17, 1962.65, 0.00, 0.00
2021-06-24,00:00:00, 1944.88, 1950.72, 1940.93, 1947.10, 0.00, 0.00
2021-06-23,00:00:00, 1954.88, 1962.35, 1949.14, 1949.14, 0.00, 0.00
2021-06-22,00:00:00, 1932.73, 1959.84, 1930.99, 1959.53, 0.00, 0.00
2021-06-21,00:00:00, 1917.07, 1918.67, 1890.15, 1899.45, 0.00, 0.00
2021-06-18,00:00:00, 1963.28, 1963.28, 1945.86, 1946.56, 0.00, 0.00
2021-06-17,00:00:00, 1971.93, 1975.71, 1959.28, 1963.57, 0.00, 0.00
2021-06-16,00:00:00, 1972.44, 1983.13, 1971.27, 1975.86, 0.00, 0.00
2021-06-15,00:00:00, 1963.74, 1976.50, 1961.28, 1975.48, 0.00, 0.00
2021-06-14,00:00:00, 1966.13, 1969.46, 1955.24, 1959.75, 0.00, 0.00
2021-06-11,00:00:00, 1957.36, 1959.71, 1944.66, 1954.02, 0.00, 0.00
2021-06-10,00:00:00, 1951.56, 1962.31, 1948.84, 1956.73, 0.00, 0.00
2021-06-09,00:00:00, 1960.58, 1963.69, 1955.89, 1957.14, 0.00, 0.00
2021-06-08,00:00:00, 1958.96, 1968.66, 1956.45, 1962.65, 0.00, 0.00
2021-06-07,00:00:00, 1969.62, 1970.72, 1956.58, 1960.85, 0.00, 0.00
2021-06-04,00:00:00, 1953.42, 1960.17, 1946.48, 1959.19, 0.00, 0.00
2021-06-03,00:00:00, 1942.79, 1966.09, 1942.79, 1958.70, 0.00, 0.00
2021-06-02,00:00:00, 1930.06, 1946.67, 1916.84, 1942.33, 0.00, 0.00
2021-06-01,00:00:00, 1930.74, 1933.59, 1912.61, 1926.18, 0.00, 0.00
2021-05-31,00:00:00, 1940.13, 1944.94, 1919.78, 1922.98, 0.00, 0.00
2021-05-28,00:00:00, 1933.86, 1949.28, 1933.86, 1947.44, 0.00, 0.00
2021-05-27,00:00:00, 1914.46, 1919.22, 1907.63, 1911.02, 0.00, 0.00
2021-05-26,00:00:00, 1911.37, 1925.48, 1909.88, 1920.67, 0.00, 0.00
2021-05-25,00:00:00, 1920.50, 1921.40, 1913.63, 1919.52, 0.00, 0.00
2021-05-24,00:00:00, 1903.54, 1920.53, 1903.54, 1913.04, 0.00, 0.00
2021-05-21,00:00:00, 1899.67, 1910.04, 1897.86, 1904.69, 0.00, 0.00
2021-05-20,00:00:00, 1888.11, 1901.65, 1885.95, 1895.92, 0.00, 0.00
2021-05-19,00:00:00, 1888.26, 1903.12, 1883.78, 1895.24, 0.00, 0.00
2021-05-18,00:00:00, 1886.11, 1912.10, 1886.11, 1907.74, 0.00, 0.00
2021-05-17,00:00:00, 1897.23, 1897.75, 1869.93, 1878.86, 0.00, 0.00
2021-05-14,00:00:00, 1869.35, 1889.92, 1866.71, 1883.42, 0.00, 0.00
2021-05-13,00:00:00, 1865.35, 1870.96, 1845.72, 1849.04, 0.00, 0.00
2021-05-12,00:00:00, 1905.49, 1909.64, 1862.04, 1877.95, 0.00, 0.00
2021-05-11,00:00:00, 1938.45, 1942.43, 1901.97, 1905.92, 0.00, 0.00
2021-05-10,00:00:00, 1936.91, 1955.51, 1934.65, 1952.27, 0.00, 0.00
2021-05-07,00:00:00, 1930.13, 1938.28, 1925.75, 1933.05, 0.00, 0.00
2021-05-06,00:00:00, 1919.10, 1938.44, 1916.20, 1927.40, 0.00, 0.00
2021-04-30,00:00:00, 1910.03, 1913.69, 1897.09, 1898.24, 0.00, 0.00
2021-04-28,00:00:00, 1903.85, 1915.12, 1900.58, 1909.06, 0.00, 0.00
2021-04-27,00:00:00, 1917.48, 1918.22, 1903.55, 1903.55, 0.00, 0.00
2021-04-26,00:00:00, 1922.47, 1923.89, 1907.45, 1918.15, 0.00, 0.00
2021-04-23,00:00:00, 1911.41, 1916.51, 1904.64, 1914.98, 0.00, 0.00
2021-04-22,00:00:00, 1911.91, 1923.18, 1905.67, 1922.50, 0.00, 0.00
2021-04-21,00:00:00, 1897.91, 1899.91, 1879.68, 1888.18, 0.00, 0.00
2021-04-20,00:00:00, 1940.92, 1940.92, 1922.53, 1926.25, 0.00, 0.00
2021-04-19,00:00:00, 1960.81, 1965.49, 1953.98, 1956.56, 0.00, 0.00
2021-04-16,00:00:00, 1963.74, 1964.69, 1952.67, 1960.87, 0.00, 0.00
2021-04-15,00:00:00, 1955.28, 1969.29, 1954.79, 1959.13, 0.00, 0.00
2021-04-14,00:00:00, 1953.92, 1955.52, 1946.17, 1952.18, 0.00, 0.00
2021-04-13,00:00:00, 1957.91, 1971.78, 1955.89, 1958.55, 0.00, 0.00
2021-04-12,00:00:00, 1967.30, 1968.62, 1954.59, 1954.59, 0.00, 0.00
2021-04-09,00:00:00, 1958.99, 1978.68, 1957.81, 1959.47, 0.00, 0.00
2021-04-08,00:00:00, 1962.93, 1962.93, 1946.33, 1951.86, 0.00, 0.00
2021-04-07,00:00:00, 1961.03, 1970.36, 1950.48, 1967.43, 0.00, 0.00
2021-04-06,00:00:00, 1989.09, 1989.09, 1951.64, 1954.34, 0.00, 0.00
2021-04-05,00:00:00, 1979.55, 1986.49, 1973.69, 1983.54, 0.00, 0.00
2021-04-02,00:00:00, 1975.01, 1980.02, 1964.20, 1971.62, 0.00, 0.00
2021-04-01,00:00:00, 1971.78, 1974.20, 1953.83, 1957.64, 0.00, 0.00
2021-03-31,00:00:00, 1966.63, 1976.82, 1954.00, 1954.00, 0.00, 0.00
2021-03-30,00:00:00, 1980.42, 1982.95, 1967.13, 1977.86, 0.00, 0.00
2021-03-29,00:00:00, 2004.11, 2005.75, 1975.09, 1993.34, 0.00, 0.00
2021-03-26,00:00:00, 1976.54, 1986.56, 1972.88, 1984.16, 0.00, 0.00
2021-03-25,00:00:00, 1940.76, 1962.05, 1939.73, 1955.55, 0.00, 0.00
2021-03-24,00:00:00, 1954.90, 1962.16, 1924.98, 1928.58, 0.00, 0.00
2021-03-23,00:00:00, 2000.26, 2002.74, 1971.48, 1971.48, 0.00, 0.00
2021-03-22,00:00:00, 1996.66, 2000.01, 1980.71, 1990.18, 0.00, 0.00
2021-03-19,00:00:00, 1994.79, 2013.71, 1994.43, 2012.21, 0.00, 0.00
2021-03-18,00:00:00, 1995.48, 2011.58, 1992.54, 2008.51, 0.00, 0.00
2021-03-17,00:00:00, 1972.43, 1984.03, 1971.36, 1984.03, 0.00, 0.00
2021-03-16,00:00:00, 1967.62, 1981.50, 1967.52, 1981.50, 0.00, 0.00
2021-03-15,00:00:00, 1958.68, 1968.73, 1953.66, 1968.73, 0.00, 0.00
2021-03-12,00:00:00, 1929.33, 1951.06, 1922.54, 1951.06, 0.00, 0.00
2021-03-11,00:00:00, 1921.06, 1927.40, 1916.24, 1924.92, 0.00, 0.00
2021-03-10,00:00:00, 1918.16, 1922.87, 1912.97, 1919.74, 0.00, 0.00
2021-03-09,00:00:00, 1902.89, 1918.25, 1893.71, 1917.68, 0.00, 0.00
2021-03-08,00:00:00, 1916.33, 1919.62, 1885.49, 1893.58, 0.00, 0.00
2021-03-05,00:00:00, 1876.85, 1896.18, 1859.88, 1896.18, 0.00, 0.00
2021-03-04,00:00:00, 1889.50, 1894.02, 1865.47, 1884.74, 0.00, 0.00
2021-03-03,00:00:00, 1899.55, 1905.41, 1890.86, 1904.54, 0.00, 0.00
2021-03-02,00:00:00, 1915.17, 1915.17, 1883.31, 1894.85, 0.00, 0.00
2021-03-01,00:00:00, 1888.61, 1903.97, 1887.28, 1902.48, 0.00, 0.00
2021-02-26,00:00:00, 1903.84, 1903.84, 1864.49, 1864.49, 0.00, 0.00
2021-02-25,00:00:00, 1927.11, 1931.27, 1922.45, 1926.23, 0.00, 0.00
2021-02-24,00:00:00, 1934.48, 1934.51, 1903.07, 1903.07, 0.00, 0.00
2021-02-22,00:00:00, 1947.35, 1952.86, 1936.23, 1938.35, 0.00, 0.00
2021-02-19,00:00:00, 1927.45, 1934.98, 1921.88, 1928.95, 0.00, 0.00
2021-02-18,00:00:00, 1962.03, 1967.26, 1937.63, 1941.91, 0.00, 0.00
2021-02-17,00:00:00, 1963.54, 1967.74, 1954.68, 1961.49, 0.00, 0.00
2021-02-16,00:00:00, 1959.80, 1974.99, 1955.76, 1965.08, 0.00, 0.00
2021-02-15,00:00:00, 1945.77, 1956.60, 1942.54, 1953.94, 0.00, 0.00
2021-02-12,00:00:00, 1936.64, 1937.74, 1927.62, 1933.88, 0.00, 0.00
2021-02-10,00:00:00, 1921.26, 1934.75, 1919.14, 1930.82, 0.00, 0.00
2021-02-09,00:00:00, 1926.54, 1931.29, 1915.95, 1925.54, 0.00, 0.00
2021-02-08,00:00:00, 1898.37, 1924.42, 1898.32, 1923.95, 0.00, 0.00
2021-02-05,00:00:00, 1880.70, 1892.05, 1876.26, 1890.95, 0.00, 0.00
2021-02-04,00:00:00, 1870.12, 1877.34, 1861.64, 1865.12, 0.00, 0.00
2021-02-03,00:00:00, 1858.50, 1871.09, 1857.41, 1871.09, 0.00, 0.00
2021-02-02,00:00:00, 1837.69, 1847.98, 1831.06, 1847.02, 0.00, 0.00
2021-02-01,00:00:00, 1806.63, 1832.68, 1806.63, 1829.84, 0.00, 0.00
2021-01-29,00:00:00, 1844.92, 1846.07, 1808.26, 1808.78, 0.00, 0.00
2021-01-28,00:00:00, 1829.27, 1846.34, 1820.79, 1838.85, 0.00, 0.00
2021-01-27,00:00:00, 1856.93, 1862.05, 1851.33, 1860.07, 0.00, 0.00
2021-01-26,00:00:00, 1853.64, 1858.44, 1847.85, 1848.00, 0.00, 0.00
2021-01-25,00:00:00, 1862.88, 1863.22, 1854.02, 1862.00, 0.00, 0.00
2021-01-22,00:00:00, 1848.79, 1859.38, 1848.40, 1856.64, 0.00, 0.00
2021-01-21,00:00:00, 1858.10, 1869.81, 1856.14, 1860.64, 0.00, 0.00
2021-01-20,00:00:00, 1860.67, 1860.95, 1840.50, 1849.58, 0.00, 0.00
2021-01-19,00:00:00, 1850.45, 1860.69, 1848.15, 1855.84, 0.00, 0.00
2021-01-18,00:00:00, 1844.09, 1851.97, 1839.68, 1845.49, 0.00, 0.00
2021-01-15,00:00:00, 1875.31, 1876.58, 1855.01, 1856.61, 0.00, 0.00
2021-01-14,00:00:00, 1860.32, 1885.93, 1859.28, 1873.28, 0.00, 0.00
2021-01-13,00:00:00, 1852.93, 1867.23, 1852.15, 1864.40, 0.00, 0.00
2021-01-12,00:00:00, 1847.98, 1860.78, 1841.91, 1857.94, 0.00, 0.00
2021-01-08,00:00:00, 1832.68, 1854.94, 1829.05, 1854.94, 0.00, 0.00
2021-01-07,00:00:00, 1816.26, 1837.50, 1816.26, 1826.30, 0.00, 0.00
2021-01-06,00:00:00, 1790.86, 1802.98, 1789.68, 1796.18, 0.00, 0.00
2021-01-05,00:00:00, 1788.63, 1797.12, 1784.80, 1791.22, 0.00, 0.00
2021-01-04,00:00:00, 1810.45, 1811.68, 1776.60, 1794.59, 0.00, 0.00
2020-12-30,00:00:00, 1812.31, 1816.14, 1801.17, 1804.68, 0.00, 0.00
2020-12-29,00:00:00, 1793.83, 1819.46, 1792.83, 1819.18, 0.00, 0.00
2020-12-28,00:00:00, 1781.99, 1788.04, 1779.36, 1788.04, 0.00, 0.00
2020-12-25,00:00:00, 1777.26, 1780.10, 1775.16, 1778.41, 0.00, 0.00
2020-12-24,00:00:00, 1774.23, 1783.21, 1770.81, 1774.27, 0.00, 0.00
2020-12-23,00:00:00, 1769.15, 1769.38, 1757.52, 1765.21, 0.00, 0.00
2020-12-22,00:00:00, 1774.43, 1777.32, 1755.30, 1761.12, 0.00, 0.00
2020-12-21,00:00:00, 1798.16, 1804.22, 1779.10, 1789.05, 0.00, 0.00
2020-12-18,00:00:00, 1791.09, 1796.84, 1787.19, 1793.24, 0.00, 0.00
2020-12-17,00:00:00, 1786.81, 1794.21, 1781.03, 1792.58, 0.00, 0.00
2020-12-16,00:00:00, 1792.92, 1796.82, 1784.70, 1786.83, 0.00, 0.00
2020-12-15,00:00:00, 1787.82, 1790.57, 1778.65, 1782.05, 0.00, 0.00
2020-12-14,00:00:00, 1785.07, 1804.84, 1784.99, 1790.52, 0.00, 0.00
2020-12-11,00:00:00, 1779.01, 1784.81, 1771.42, 1782.01, 0.00, 0.00
2020-12-10,00:00:00, 1775.45, 1780.63, 1771.87, 1776.21, 0.00, 0.00
2020-12-09,00:00:00, 1759.78, 1779.76, 1759.78, 1779.42, 0.00, 0.00
2020-12-08,00:00:00, 1752.11, 1762.48, 1751.63, 1758.81, 0.00, 0.00
2020-12-07,00:00:00, 1785.83, 1785.83, 1759.16, 1760.75, 0.00, 0.00
2020-12-04,00:00:00, 1770.70, 1778.02, 1768.73, 1775.94, 0.00, 0.00
2020-12-03,00:00:00, 1776.08, 1783.16, 1768.86, 1775.25, 0.00, 0.00
2020-12-02,00:00:00, 1778.68, 1779.73, 1769.43, 1773.97, 0.00, 0.00
2020-12-01,00:00:00, 1765.55, 1772.41, 1760.83, 1768.38, 0.00, 0.00
2020-11-30,00:00:00, 1789.92, 1790.30, 1753.92, 1754.92, 0.00, 0.00
2020-11-27,00:00:00, 1780.62, 1792.97, 1775.83, 1786.52, 0.00, 0.00
2020-11-26,00:00:00, 1760.86, 1779.81, 1759.56, 1778.25, 0.00, 0.00
2020-11-25,00:00:00, 1781.12, 1790.17, 1765.10, 1767.67, 0.00, 0.00
2020-11-24,00:00:00, 1754.39, 1769.63, 1754.20, 1762.40, 0.00, 0.00
2020-11-20,00:00:00, 1721.39, 1727.39, 1717.16, 1727.39, 0.00, 0.00
2020-11-19,00:00:00, 1716.21, 1726.41, 1710.47, 1726.41, 0.00, 0.00
2020-11-18,00:00:00, 1726.93, 1727.74, 1715.49, 1720.65, 0.00, 0.00
2020-11-17,00:00:00, 1740.36, 1740.62, 1724.35, 1734.66, 0.00, 0.00
2020-11-16,00:00:00, 1717.44, 1735.73, 1716.64, 1731.81, 0.00, 0.00
