“úŒo•½‹Ï,,,,,,,
Date,Time,Open,High,Low,Close,Volume,OI
2021-05-18,00:00:00, 27931.57, 28481.17, 27931.57, 28406.84, 0.00, 0.00
2021-05-17,00:00:00, 28310.46, 28312.78, 27632.53, 27824.83, 0.00, 0.00
2021-05-14,00:00:00, 27723.70, 28139.96, 27723.70, 28084.47, 0.00, 0.00
2021-05-13,00:00:00, 27929.01, 27961.96, 27385.03, 27448.01, 0.00, 0.00
2021-05-12,00:00:00, 28712.10, 28831.03, 27888.59, 28147.51, 0.00, 0.00
2021-05-11,00:00:00, 29238.56, 29289.12, 28535.36, 28608.59, 0.00, 0.00
2021-05-10,00:00:00, 29376.89, 29685.41, 29346.14, 29518.34, 0.00, 0.00
2021-05-07,00:00:00, 29330.45, 29449.86, 29237.36, 29357.82, 0.00, 0.00
2021-05-06,00:00:00, 29024.01, 29430.22, 28966.47, 29331.37, 0.00, 0.00
2021-04-30,00:00:00, 28996.66, 29046.49, 28760.27, 28812.63, 0.00, 0.00
2021-04-28,00:00:00, 28935.51, 29139.70, 28875.91, 29053.97, 0.00, 0.00
2021-04-27,00:00:00, 29174.53, 29187.11, 28990.19, 28991.89, 0.00, 0.00
2021-04-26,00:00:00, 29095.49, 29241.28, 28896.37, 29126.23, 0.00, 0.00
2021-04-23,00:00:00, 28939.12, 29035.34, 28770.62, 29020.63, 0.00, 0.00
2021-04-22,00:00:00, 28880.78, 29192.39, 28800.86, 29188.17, 0.00, 0.00
2021-04-21,00:00:00, 28660.36, 28778.93, 28419.84, 28508.55, 0.00, 0.00
2021-04-20,00:00:00, 29355.87, 29361.28, 29014.36, 29100.38, 0.00, 0.00
2021-04-19,00:00:00, 29688.32, 29808.01, 29530.84, 29685.37, 0.00, 0.00
2021-04-16,00:00:00, 29789.08, 29789.08, 29621.83, 29683.37, 0.00, 0.00
2021-04-15,00:00:00, 29573.90, 29787.66, 29558.55, 29642.69, 0.00, 0.00
2021-04-14,00:00:00, 29718.06, 29722.40, 29567.18, 29620.99, 0.00, 0.00
2021-04-13,00:00:00, 29605.69, 29897.11, 29573.79, 29751.61, 0.00, 0.00
2021-04-12,00:00:00, 29874.43, 29876.04, 29538.73, 29538.73, 0.00, 0.00
2021-04-09,00:00:00, 29865.53, 30064.35, 29768.06, 29768.06, 0.00, 0.00
2021-04-08,00:00:00, 29675.88, 29744.79, 29516.42, 29708.98, 0.00, 0.00
2021-04-07,00:00:00, 29743.48, 29867.94, 29523.55, 29730.79, 0.00, 0.00
2021-04-06,00:00:00, 30208.89, 30208.89, 29665.86, 29696.63, 0.00, 0.00
2021-04-05,00:00:00, 30084.61, 30195.00, 30024.25, 30089.25, 0.00, 0.00
2021-04-02,00:00:00, 29704.66, 29869.67, 29694.09, 29854.00, 0.00, 0.00
2021-04-01,00:00:00, 29441.91, 29585.46, 29318.82, 29388.87, 0.00, 0.00
2021-03-31,00:00:00, 29278.33, 29348.99, 29165.52, 29178.80, 0.00, 0.00
2021-03-30,00:00:00, 29365.04, 29478.20, 29283.89, 29432.70, 0.00, 0.00
2021-03-29,00:00:00, 29478.12, 29578.37, 29200.88, 29384.52, 0.00, 0.00
2021-03-26,00:00:00, 29068.52, 29240.74, 28953.22, 29176.70, 0.00, 0.00
2021-03-25,00:00:00, 28457.33, 28821.83, 28414.92, 28729.88, 0.00, 0.00
2021-03-24,00:00:00, 28765.55, 28867.67, 28379.06, 28405.52, 0.00, 0.00
2021-03-23,00:00:00, 29381.49, 29496.83, 28995.92, 28995.92, 0.00, 0.00
2021-03-22,00:00:00, 29444.10, 29472.98, 29107.63, 29174.15, 0.00, 0.00
2021-03-19,00:00:00, 29904.57, 30049.77, 29621.22, 29792.05, 0.00, 0.00
2021-03-18,00:00:00, 30148.48, 30485.00, 30041.50, 30216.75, 0.00, 0.00
2021-03-17,00:00:00, 29836.83, 29984.97, 29825.16, 29914.33, 0.00, 0.00
2021-03-16,00:00:00, 29770.39, 30026.40, 29755.47, 29921.09, 0.00, 0.00
2021-03-15,00:00:00, 29804.50, 29884.73, 29670.31, 29766.97, 0.00, 0.00
2021-03-12,00:00:00, 29287.74, 29744.32, 29210.40, 29717.83, 0.00, 0.00
2021-03-11,00:00:00, 29033.92, 29255.42, 28995.33, 29211.64, 0.00, 0.00
2021-03-10,00:00:00, 29118.28, 29233.47, 28960.09, 29036.56, 0.00, 0.00
2021-03-09,00:00:00, 28748.87, 29053.56, 28609.21, 29027.94, 0.00, 0.00
2021-03-08,00:00:00, 29208.19, 29255.90, 28644.26, 28743.25, 0.00, 0.00
2021-03-05,00:00:00, 28725.48, 28867.83, 28308.57, 28864.32, 0.00, 0.00
2021-03-04,00:00:00, 29198.42, 29277.19, 28711.04, 28930.11, 0.00, 0.00
2021-03-03,00:00:00, 29482.12, 29604.37, 29336.60, 29559.10, 0.00, 0.00
2021-03-02,00:00:00, 29939.75, 29996.39, 29314.82, 29408.17, 0.00, 0.00
2021-03-01,00:00:00, 29419.45, 29686.39, 29396.04, 29663.50, 0.00, 0.00
2021-02-26,00:00:00, 29753.73, 29760.31, 28966.01, 28966.01, 0.00, 0.00
2021-02-25,00:00:00, 30077.27, 30213.28, 30044.43, 30168.27, 0.00, 0.00
2021-02-24,00:00:00, 30020.11, 30089.59, 29671.70, 29671.70, 0.00, 0.00
2021-02-22,00:00:00, 30281.78, 30458.13, 30089.18, 30156.03, 0.00, 0.00
2021-02-19,00:00:00, 29970.59, 30169.59, 29847.33, 30017.92, 0.00, 0.00
2021-02-18,00:00:00, 30311.98, 30560.49, 30140.01, 30236.09, 0.00, 0.00
2021-02-17,00:00:00, 30366.82, 30398.20, 30191.01, 30292.19, 0.00, 0.00
2021-02-16,00:00:00, 30229.46, 30714.52, 30191.65, 30467.75, 0.00, 0.00
2021-02-15,00:00:00, 29662.41, 30092.34, 29662.41, 30084.15, 0.00, 0.00
2021-02-12,00:00:00, 29635.88, 29650.51, 29417.32, 29520.07, 0.00, 0.00
2021-02-10,00:00:00, 29412.55, 29562.93, 29368.18, 29562.93, 0.00, 0.00
2021-02-09,00:00:00, 29435.61, 29585.75, 29350.48, 29505.93, 0.00, 0.00
2021-02-08,00:00:00, 28831.58, 29400.56, 28817.60, 29388.50, 0.00, 0.00
2021-02-05,00:00:00, 28631.46, 28785.71, 28548.27, 28779.19, 0.00, 0.00
2021-02-04,00:00:00, 28557.46, 28600.22, 28325.89, 28341.95, 0.00, 0.00
2021-02-03,00:00:00, 28482.71, 28669.95, 28402.30, 28646.50, 0.00, 0.00
2021-02-02,00:00:00, 28207.48, 28379.31, 28089.12, 28362.17, 0.00, 0.00
2021-02-01,00:00:00, 27649.07, 28107.10, 27649.07, 28091.05, 0.00, 0.00
2021-01-29,00:00:00, 28320.72, 28320.72, 27629.80, 27663.39, 0.00, 0.00
2021-01-28,00:00:00, 28169.27, 28360.48, 27975.85, 28197.42, 0.00, 0.00
2021-01-27,00:00:00, 28665.34, 28754.99, 28542.00, 28635.21, 0.00, 0.00
2021-01-26,00:00:00, 28696.30, 28740.71, 28527.81, 28546.18, 0.00, 0.00
2021-01-25,00:00:00, 28698.89, 28822.29, 28566.85, 28822.29, 0.00, 0.00
2021-01-22,00:00:00, 28580.20, 28698.18, 28527.16, 28631.45, 0.00, 0.00
2021-01-21,00:00:00, 28710.41, 28846.15, 28677.61, 28756.86, 0.00, 0.00
2021-01-20,00:00:00, 28798.74, 28801.19, 28402.11, 28523.26, 0.00, 0.00
2021-01-19,00:00:00, 28405.49, 28720.91, 28373.34, 28633.46, 0.00, 0.00
2021-01-18,00:00:00, 28238.68, 28349.97, 28111.54, 28242.21, 0.00, 0.00
2021-01-15,00:00:00, 28777.47, 28820.50, 28477.03, 28519.18, 0.00, 0.00
2021-01-14,00:00:00, 28442.73, 28979.53, 28411.58, 28698.26, 0.00, 0.00
2021-01-13,00:00:00, 28140.10, 28503.43, 28133.59, 28456.59, 0.00, 0.00
2021-01-12,00:00:00, 28004.37, 28287.37, 27899.45, 28164.34, 0.00, 0.00
2021-01-08,00:00:00, 27720.14, 28139.03, 27667.75, 28139.03, 0.00, 0.00
2021-01-07,00:00:00, 27340.46, 27624.73, 27340.46, 27490.13, 0.00, 0.00
